# AGH 过滤明细日志 - 生成于 2026-02-18 10:26:53.096248
# 总计过滤: 6039 条
================================================================================
[白名单] @@||ui.ads.microsoft.com^                # 被父域 [ads.microsoft.com] 覆盖
[黑名单] ||aa.birdgesdk.com^                      # 被父域 [birdgesdk.com] 覆盖
[黑名单] ||blip.bizrate.com^                      # 被父域 [bizrate.com] 覆盖
[黑名单] ||medals.bizrate.com^                    # 被父域 [bizrate.com] 覆盖
[黑名单] ||promos.camsoda.com^                    # 被父域 [camsoda.com] 覆盖
[黑名单] ||xmetrics.camsoda.com^                  # 被父域 [camsoda.com] 覆盖
[黑名单] ||tags.catapultx.com^                    # 被父域 [catapultx.com] 覆盖
[黑名单] ||st-a.cdp.asia^                         # 被父域 [cdp.asia] 覆盖
[黑名单] ||t.cfjump.com^                          # 被父域 [cfjump.com] 覆盖
[黑名单] ||dns.chuzushijian.cn^                   # 被父域 [chuzushijian.cn] 覆盖
[黑名单] ||collector.cint.com^                    # 被父域 [cint.com] 覆盖
[黑名单] ||config.cmpassport.com^                 # 被父域 [cmpassport.com] 覆盖
[黑名单] ||log.cmpassport.com^                    # 被父域 [cmpassport.com] 覆盖
[黑名单] ||t.cometlytrack.com^                    # 被父域 [cometlytrack.com] 覆盖
[黑名单] ||bids.concert.io^                       # 被父域 [concert.io] 覆盖
[黑名单] ||ads-static.conde.digital^              # 被父域 [conde.digital] 覆盖
[黑名单] ||recs-api.conde.digital^                # 被父域 [conde.digital] 覆盖
[黑名单] ||capi.connatix.com^                     # 被父域 [connatix.com] 覆盖
[黑名单] ||ck.connatix.com^                       # 被父域 [connatix.com] 覆盖
[黑名单] ||ins.connatix.com^                      # 被父域 [connatix.com] 覆盖
[黑名单] ||lit.connatix.com^                      # 被父域 [connatix.com] 覆盖
[黑名单] ||pl.connatix.com^                       # 被父域 [connatix.com] 覆盖
[黑名单] ||discover.conversantmedia.com^          # 被父域 [conversantmedia.com] 覆盖
[黑名单] ||gw.conversionsapigateway.com^          # 被父域 [conversionsapigateway.com] 覆盖
[黑名单] ||app.convertful.com^                    # 被父域 [convertful.com] 覆盖
[黑名单] ||browser.covatic.io^                    # 被父域 [covatic.io] 覆盖
[黑名单] ||p.cquotient.com^                       # 被父域 [cquotient.com] 覆盖
[黑名单] ||cdn1.crispadvertising.com^             # 被父域 [crispadvertising.com] 覆盖
[黑名单] ||cdn2.crispadvertising.com^             # 被父域 [crispadvertising.com] 覆盖
[黑名单] ||pv.dakawm.cc^                          # 被父域 [dakawm.cc] 覆盖
[黑名单] ||t.douyaobuy.com^                       # 被父域 [douyaobuy.com] 覆盖
[黑名单] ||tt.douyaobuy.com^                      # 被父域 [douyaobuy.com] 覆盖
[黑名单] ||bundle.dyn-rev.app^                    # 被父域 [dyn-rev.app] 覆盖
[黑名单] ||applets.ebxcdn.com^                    # 被父域 [ebxcdn.com] 覆盖
[黑名单] ||pl.elements.video^                     # 被父域 [elements.video] 覆盖
[黑名单] ||site.emarketer.com^                    # 被父域 [emarketer.com] 覆盖
[黑名单] ||site2.emarketer.com^                   # 被父域 [emarketer.com] 覆盖
[黑名单] ||track.emerse.com^                      # 被父域 [emerse.com] 覆盖
[黑名单] ||green.erne.co^                         # 被父域 [erne.co] 覆盖
[黑名单] ||tr.espmp-agfr.net^                     # 被父域 [espmp-agfr.net] 覆盖
[黑名单] ||dgcollector.evidon.com^                # 被父域 [evidon.com] 覆盖
[黑名单] ||cxdcn9c.fjshxjs.cn^                    # 被父域 [fjshxjs.cn] 覆盖
[黑名单] ||asotrack1.fluentmobile.com^            # 被父域 [fluentmobile.com] 覆盖
[黑名单] ||rtg-adroute.focas.jp^                  # 被父域 [focas.jp] 覆盖
[黑名单] ||targeting.focas.jp^                    # 被父域 [focas.jp] 覆盖
[黑名单] ||gateway.foresee.com^                   # 被父域 [foresee.com] 覆盖
[黑名单] ||f99.gdsoq.com^                         # 被父域 [gdsoq.com] 覆盖
[黑名单] ||mg.glwxw.net^                          # 被父域 [glwxw.net] 覆盖
[黑名单] ||midas-tracker.hellay.net^              # 被父域 [hellay.net] 覆盖
[黑名单] ||api-gd.hiaiabc.com^                    # 被父域 [hiaiabc.com] 覆盖
[黑名单] ||g-adnet.hiaiabc.com^                   # 被父域 [hiaiabc.com] 覆盖
[黑名单] ||log-verify.hiaiabc.com^                # 被父域 [hiaiabc.com] 覆盖
[黑名单] ||m-adnet.hiaiabc.com^                   # 被父域 [hiaiabc.com] 覆盖
[黑名单] ||wof.hnltcw.com^                        # 被父域 [hnltcw.com] 覆盖
[黑名单] ||g.ieeod0.com^                          # 被父域 [ieeod0.com] 覆盖
[黑名单] ||pi.ispot.tv^                           # 被父域 [ispot.tv] 覆盖
[黑名单] ||pt.ispot.tv^                           # 被父域 [ispot.tv] 覆盖
[黑名单] ||staging-pt.ispot.tv^                   # 被父域 [ispot.tv] 覆盖
[黑名单] ||p.jmlp.app^                            # 被父域 [jmlp.app] 覆盖
[黑名单] ||dptkdh.joinhoney.com^                  # 被父域 [joinhoney.com] 覆盖
[黑名单] ||obs.jollyoutdoorjogger.com^            # 被父域 [jollyoutdoorjogger.com] 覆盖
[黑名单] ||kitchen.juicer.cc^                     # 被父域 [juicer.cc] 覆盖
[黑名单] ||yoke.jyhlo0.com^                       # 被父域 [jyhlo0.com] 覆盖
[黑名单] ||dat1.jzjxmj.com^                       # 被父域 [jzjxmj.com] 覆盖
[黑名单] ||abc.kfyg.xyz^                          # 被父域 [kfyg.xyz] 覆盖
[黑名单] ||cookies.leadplace.fr^                  # 被父域 [leadplace.fr] 覆盖
[黑名单] ||tag.leadplace.fr^                      # 被父域 [leadplace.fr] 覆盖
[黑名单] ||xopf.lhy1.xyz^                         # 被父域 [lhy1.xyz] 覆盖
[黑名单] ||cdn.liftoff-creatives.io^              # 被父域 [liftoff-creatives.io] 覆盖
[黑名单] ||ma.logsss.com^                         # 被父域 [logsss.com] 覆盖
[黑名单] ||s.logsss.com^                          # 被父域 [logsss.com] 覆盖
[黑名单] ||tracking.lqm.io^                       # 被父域 [lqm.io] 覆盖
[黑名单] ||px.marchex.io^                         # 被父域 [marchex.io] 覆盖
[黑名单] ||rw.marchex.io^                         # 被父域 [marchex.io] 覆盖
[黑名单] ||log.mediacategory.com^                 # 被父域 [mediacategory.com] 覆盖
[黑名单] ||event-tracker-library.mediaownerscloud.com^ # 被父域 [mediaownerscloud.com] 覆盖
[黑名单] ||events.medio.com^                      # 被父域 [medio.com] 覆盖
[黑名单] ||dc.meitustat.com^                      # 被父域 [meitustat.com] 覆盖
[黑名单] ||mdc.meitustat.com^                     # 被父域 [meitustat.com] 覆盖
[黑名单] ||rabbit.meitustat.com^                  # 被父域 [meitustat.com] 覆盖
[黑名单] ||p.metrilo.com^                         # 被父域 [metrilo.com] 覆盖
[黑名单] ||t.metrilo.com^                         # 被父域 [metrilo.com] 覆盖
[黑名单] ||contadores.miarroba.com^               # 被父域 [miarroba.com] 覆盖
[黑名单] ||zxid-m.mobileservice.cn^               # 被父域 [mobileservice.cn] 覆盖
[黑名单] ||zxid-api.mobileservice.cn^             # 被父域 [mobileservice.cn] 覆盖
[黑名单] ||bs.nakanohito.jp^                      # 被父域 [nakanohito.jp] 覆盖
[黑名单] ||cs.nakanohito.jp^                      # 被父域 [nakanohito.jp] 覆盖
[黑名单] ||uh.nakanohito.jp^                      # 被父域 [nakanohito.jp] 覆盖
[黑名单] ||cdn.nearbyad.com^                      # 被父域 [nearbyad.com] 覆盖
[黑名单] ||lciapi.ninthdecimal.com^               # 被父域 [ninthdecimal.com] 覆盖
[黑名单] ||tracking.novem.pl^                     # 被父域 [novem.pl] 覆盖
[黑名单] ||olytics.omeda.com^                     # 被父域 [omeda.com] 覆盖
[黑名单] ||natdetection.onethingpcs.com^          # 被父域 [onethingpcs.com] 覆盖
[黑名单] ||cdn.p-n.io^                            # 被父域 [p-n.io] 覆盖
[黑名单] ||config.parsely.com^                    # 被父域 [parsely.com] 覆盖
[黑名单] ||experiments.parsely.com^               # 被父域 [parsely.com] 覆盖
[黑名单] ||static.parsely.com^                    # 被父域 [parsely.com] 覆盖
[黑名单] ||tr-experiments.parsely.com^            # 被父域 [parsely.com] 覆盖
[黑名单] ||count.paycounter.com^                  # 被父域 [paycounter.com] 覆盖
[黑名单] ||banners.payserve.com^                  # 被父域 [payserve.com] 覆盖
[黑名单] ||container.pepperjam.com^               # 被父域 [pepperjam.com] 覆盖
[黑名单] ||nojscontainer.pepperjam.com^           # 被父域 [pepperjam.com] 覆盖
[黑名单] ||client.perimeterx.net^                 # 被父域 [perimeterx.net] 覆盖
[黑名单] ||query1.petametrics.com^                # 被父域 [petametrics.com] 覆盖
[黑名单] ||s3.phluant.com^                        # 被父域 [phluant.com] 覆盖
[黑名单] ||cdn.polarbyte.com^                     # 被父域 [polarbyte.com] 覆盖
[黑名单] ||ff.qichetansuo.com^                    # 被父域 [qichetansuo.com] 覆盖
[黑名单] ||aboutads.quantcast.com^                # 被父域 [quantcast.com] 覆盖
[黑名单] ||t.quisma.com^                          # 被父域 [quisma.com] 覆盖
[黑名单] ||tracking.quisma.com^                   # 被父域 [quisma.com] 覆盖
[黑名单] ||cnt.rate.ru^                           # 被父域 [rate.ru] 覆盖
[黑名单] ||match.rtbidder.net^                    # 被父域 [rtbidder.net] 覆盖
[黑名单] ||ht.ruanjiancms.com^                    # 被父域 [ruanjiancms.com] 覆盖
[黑名单] ||adcontent.saymedia.com^                # 被父域 [saymedia.com] 覆盖
[黑名单] ||tracking.searchmarketing.com^          # 被父域 [searchmarketing.com] 覆盖
[黑名单] ||beacon.securestudies.com^              # 被父域 [securestudies.com] 覆盖
[黑名单] ||at.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||ch.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||czsk.sharpmarketing.eu^                # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||de.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||es.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||eu.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||fr.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||hu.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||it.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||nordics.sharpmarketing.eu^             # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||pl.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||seb.sharpmarketing.eu^                 # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||solar.sharpmarketing.eu^               # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||uk.sharpmarketing.eu^                  # 被父域 [sharpmarketing.eu] 覆盖
[黑名单] ||trkr.shoppingminds.net^                # 被父域 [shoppingminds.net] 覆盖
[黑名单] ||37.sinawap.com^                        # 被父域 [sinawap.com] 覆盖
[黑名单] ||73.sinawap.com^                        # 被父域 [sinawap.com] 覆盖
[黑名单] ||c.sixiuwl.cn^                          # 被父域 [sixiuwl.cn] 覆盖
[黑名单] ||v.sixiuwl.cn^                          # 被父域 [sixiuwl.cn] 覆盖
[黑名单] ||tracker-rec.smart-bdash.com^           # 被父域 [smart-bdash.com] 覆盖
[黑名单] ||stats.smartclip.net^                   # 被父域 [smartclip.net] 覆盖
[黑名单] ||t.splicky.com^                         # 被父域 [splicky.com] 覆盖
[黑名单] ||c.statcounter.com^                     # 被父域 [statcounter.com] 覆盖
[黑名单] ||c1.statcounter.com^                    # 被父域 [statcounter.com] 覆盖
[黑名单] ||c2.statcounter.com^                    # 被父域 [statcounter.com] 覆盖
[黑名单] ||secure.statcounter.com^                # 被父域 [statcounter.com] 覆盖
[黑名单] ||hello.staticstuff.net^                 # 被父域 [staticstuff.net] 覆盖
[黑名单] ||win.staticstuff.net^                   # 被父域 [staticstuff.net] 覆盖
[黑名单] ||creative.stripchat.com^                # 被父域 [stripchat.com] 覆盖
[黑名单] ||creative.strpjmp.com^                  # 被父域 [strpjmp.com] 覆盖
[黑名单] ||go.strpjmp.com^                        # 被父域 [strpjmp.com] 覆盖
[黑名单] ||creatives.sunmedia.tv^                 # 被父域 [sunmedia.tv] 覆盖
[黑名单] ||track.sunmedia.tv^                     # 被父域 [sunmedia.tv] 覆盖
[黑名单] ||track.tappx.com^                       # 被父域 [tappx.com] 覆盖
[黑名单] ||track.totalav.com^                     # 被父域 [totalav.com] 覆盖
[黑名单] ||capture.trackjs.com^                   # 被父域 [trackjs.com] 覆盖
[黑名单] ||in.treasuredata.com^                   # 被父域 [treasuredata.com] 覆盖
[黑名单] ||js.trendmd.com^                        # 被父域 [trendmd.com] 覆盖
[黑名单] ||et.twyn.com^                           # 被父域 [twyn.com] 覆盖
[黑名单] ||events.ubembed.com^                    # 被父域 [ubembed.com] 覆盖
[黑名单] ||dig.ultimedia.com^                     # 被父域 [ultimedia.com] 覆盖
[黑名单] ||prod.untd.com^                         # 被父域 [untd.com] 覆盖
[黑名单] ||track.untd.com^                        # 被父域 [untd.com] 覆盖
[黑名单] ||w.uptolike.com^                        # 被父域 [uptolike.com] 覆盖
[黑名单] ||track.venatusmedia.com^                # 被父域 [venatusmedia.com] 覆盖
[黑名单] ||media.vivaclix.com^                    # 被父域 [vivaclix.com] 覆盖
[黑名单] ||a.vserv.mobi^                          # 被父域 [vserv.mobi] 覆盖
[黑名单] ||admin.vserv.mobi^                      # 被父域 [vserv.mobi] 覆盖
[黑名单] ||c.vserv.mobi^                          # 被父域 [vserv.mobi] 覆盖
[黑名单] ||sf.vserv.mobi^                         # 被父域 [vserv.mobi] 覆盖
[黑名单] ||mc.webvisor.org^                       # 被父域 [webvisor.org] 覆盖
[黑名单] ||as.wieistmeineip.de^                   # 被父域 [wieistmeineip.de] 覆盖
[黑名单] ||utiq.wieistmeineip.de^                 # 被父域 [wieistmeineip.de] 覆盖
[黑名单] ||global.ymtracking.com^                 # 被父域 [ymtracking.com] 覆盖
[黑名单] ||z1.yunl1.com^                          # 被父域 [yunl1.com] 覆盖
[黑名单] ||z2.yunl1.com^                          # 被父域 [yunl1.com] 覆盖
[黑名单] ||1.zhuangxiu567.com^                    # 被父域 [zhuangxiu567.com] 覆盖
[黑名单] ||12build.actonservice.com^              # 被父域 [actonservice.com] 覆盖
[黑名单] ||23andme.actonservice.com^              # 被父域 [actonservice.com] 覆盖
[黑名单] ||3mark.actonservice.com^                # 被父域 [actonservice.com] 覆盖
[黑名单] ||3plworldwide.actonservice.com^         # 被父域 [actonservice.com] 覆盖
[黑名单] ||a10053.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a10555.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a10640.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a10641.actonservice.com^               # 被父域 [actonservice.com] 覆盖
[黑名单] ||a10645.actonservice.com^               # 被父域 [actonservice.com] 覆盖
